X,Y
-7.561278962024684,38.9601579780569
-7.9766659578986285,38.80049806880016
-8.872056763197588,39.95752850113341
-7.14504801419578,38.88397717096056
-8.40383292898051,38.70525727810451
-6.49958194553987,41.518473241578604
-7.8076881563092755,37.04728152927844
-8.2911768510359,40.78265433393219
-7.70266006077312,40.73831691897392
-8.486184912732185,37.38196906198921
-7.958430398198029,39.722409257558226
-7.572140866948054,39.148074737337055
-8.593819602168605,37.424638537227274
-7.528500624647624,37.163101855653935
-8.678055919805214,38.78982596868636
-8.758108734014016,37.473883610633045
-8.345023898412887,38.44918207957149
-7.80488801993295,38.22630659297041
-7.806873939937059,41.70823359106734
-8.62336381155674,39.29080747435624
-6.935425235129081,40.29244034717054
-9.16840603589904,39.17251854963059
-8.097725941605695,41.59903702969668
-8.34547299147781,40.53358227854937
-8.260623251156407,38.93165242847115
-7.841558516262786,39.28921308781966
-7.322585202565445,40.798148253808634
-8.106570992465016,40.30172747965394
-8.438679622113298,38.68223862976128
-8.59955272022994,40.441828042633155
-7.96758029901935,39.97396459827509
-7.9825572750783635,37.37593848004136
-9.306431374726472,38.79369958410721
-7.449219027788494,38.18952632186948
-6.562173238674333,41.582785671113655
-7.808581248279804,40.24909966240927
-7.727965748902172,41.34815881291314
-8.26312578991799,38.32161602438399
-8.696014722047341,39.74021893549659
-7.690800773473583,40.71142352615244
-7.928747098680745,41.75978888480116
-8.922842775074756,39.37520475623693
-9.395549085508918,38.77185840014039
-7.86519876547483,39.1367224661204
-7.820456385019501,39.38504193007323
-7.7824221961225675,40.62556796791938
-8.041862094085229,38.08854041445027
-7.46198382967167,39.715908647421706
-7.6847295984766895,38.10273477625079
-8.158957774526993,38.07798010849161
-8.151795540219592,37.90761748854027
-7.024946695441308,41.37161858141472
-8.641479081563425,40.06046551519469
-8.205721817608485,39.51312241012206
-7.939205020083143,40.960837855304774
-8.371653734767822,40.718028129420816
-7.194940459699566,41.307447868955244
-8.636283465064064,38.36709019505851
-7.051215516742868,40.95690347462607
-8.100164209557896,40.60495627121997
-8.352472354087784,38.798539776224935
-7.859541775116973,39.79515488254923
-7.321221821103883,38.63614454100523
-7.304200046493463,39.27373299747979
-7.246413580829433,41.368871395416235
-7.8681306298355835,38.51730249198883
-7.140008441299152,40.28617389564156
-6.659992631815022,41.727045625577574
-9.115188835225599,38.83292465586245
-8.445697253789543,40.486262943608466
-7.879167811817322,39.7465848739257
-7.884657291759204,38.85662877472878
-6.557033844817635,41.54675026017149
-8.216657821115447,37.79376006098687
-7.98174156332928,41.49974968685808
-8.060450888090468,37.19792286957874
-8.4452708928083,39.847870800527794
-7.086494248579513,38.06267943808041
-9.305212904462053,39.286893518800575
-7.273672137753461,41.03178617760179
-8.64969822424305,38.769252904889974
-7.153732096006365,40.34628938201485
-8.821371182880235,37.99705351557306
-8.299961328372962,37.6751427342933
-8.661894033808537,38.163097660298426
-8.233807884511041,38.44514118314941
-6.90000259175946,40.69666040256583
-8.906378183624632,38.63655036666571
-8.365641627318404,39.29454293376088
-7.735506659568358,39.98513308861985
-6.770750132766619,41.619309952654135
-6.980389736369801,40.89570595631682
-8.38150621800498,40.18937369206756
-7.659241187048526,37.44535616697724
-8.23101684492725,37.24827761740201
-9.350250023431048,38.92391865842713
-7.461618380528375,37.19295111351194
-7.705948267455067,39.90157111357004
-8.107061591607643,40.78551324879
-7.220238888393748,40.75343669596304
-7.596586973710998,37.134405908088794
-7.845131997309096,38.53759313904215
-7.989791762643261,41.544944000536354
-8.012097535308502,40.73710285905332
-8.943788979037098,39.16353609224664
-8.186372653839648,37.76219223146162
-8.340395243141717,40.90489436748257
-8.764872043759052,41.74469808978462
-7.344018267361751,39.164512618204924
-8.871952880332422,40.23554616486983
-7.6456020235256545,38.77198796325589
-7.617727870260207,39.01209315994827
-8.115540899638567,41.01531678745222
-7.57656215753541,39.15069811049281
-7.459245595927431,40.97549572102548
-7.42144111935605,38.82501314617245
-7.30769079898916,40.468081778793746
-8.743189146685967,41.70321663916334
-7.99620397687033,40.03913284715306
-7.268354822771741,40.50884917333217
-7.538823069352134,41.32863607420356
-7.719525458713626,39.04571242708376
-8.603179291043396,37.80954080736701
-7.743462488257094,39.05417766403863
-8.373832841746452,39.065259704275334
-7.977103124297265,38.362149681381844
-7.453907728882037,40.76499065786955
-8.140068190690368,41.59626557791595
-8.194912279041201,37.605490849683775
-8.755052449597052,40.53755021035451
-7.626451001035882,40.09586667999949
-7.867904142884576,37.38701121476535
-8.465914083055512,37.809975844462215
-7.9204830351499425,40.19137008061761
-7.6136418341201875,38.69500262599874
-7.9814588720847865,40.64064159339903
-8.416976549555066,40.515936488173296
-8.526438040812085,38.50720245181126
-8.535333729677753,40.62973250400053
-6.984417916524809,41.15939624927244
-7.170733547511084,39.80216812930127
-8.31728776865291,37.731486299983345
-8.385297744863578,40.83186220492061
-7.579129584469705,37.27222573710449
-7.843569198369959,41.74204283763839
-8.109432581938002,39.41188947220556
-6.967264523440345,41.56491918640314
-8.540912534929472,39.62411860548474
-8.409736897804112,39.851427948918776
-8.467436623249053,38.90383091243832
-7.205911051791023,40.360744519204836
-7.130741767002835,41.82157088499286
-8.83043600855812,39.53447564717865
-8.523831634131163,41.24124161764303
-7.986544432609762,41.35604790626526
-8.452902676121504,38.23718173143061
-8.437630960764224,39.588038649520556
-8.395180183743484,41.748989343880524
-7.735786568388306,37.22822858825186
-8.135574277062396,40.65528410944151
-7.658126849584132,39.70373509399939
-7.528155667842515,40.699304996556386
-6.714362563052614,41.57807947987194
-6.489169688310721,41.51248681933353
-8.362426940683122,41.505845817549414
-7.973244936578489,38.46296973602328
-8.572330493627334,38.6039317500764
-7.730446493072957,37.60727712972861
-7.75479650347431,37.204365826688424
-8.094398310283022,39.57503793229942
-7.58658829790172,40.340859123554495
-6.315121246141484,41.54615009733784
-7.643910348947806,39.54864334208163
-7.201275617112415,40.56509684778109
-6.428281936246979,41.3462259626798
-7.368241187948097,40.86229696896359
-8.53563681148977,41.932969110913916
-7.238678036713484,39.67583527795361
-8.214535151261902,41.00116814854725
-8.22002850844181,39.14312560218251
-8.148421185214996,40.61355763613141
-8.380648718017454,39.085438005135984
-7.353224667284614,41.393199381618565
-7.092564846873735,41.82069555287785
-9.249866567284972,39.20439444094606
-8.1513484844032,37.99042516811151
-7.062647172223521,40.26610365874823
-8.801414466517926,40.047509051429586
-7.238683993829323,41.861394203192646
-7.991986600348408,38.690432220596335
-8.333205957033421,38.428466210153324
-7.534082126325661,39.47596440507665
-7.6324002821073265,40.44646425589361
-8.404477280385532,38.745306533649554
-7.742008969472458,41.058470184756935
-8.283683338963204,38.182665067529406
-8.56464104518962,37.56634091165612
-8.75612918568417,38.16762654664602
-8.134761880891741,37.2266242415533
-7.558414495301093,40.04906291141526
-8.669243442797434,38.68914828450223
-7.5493225221237985,38.43344735673588
-8.372162577132592,38.15781382271358
-8.327613730403037,41.55818062973421
-8.016099489790037,39.85862968268127
-7.953183682819343,40.56158179086308
-8.311441260743283,40.49800129332969
-7.798663254712178,38.61772237903655
-7.570543585765613,39.70136301173075
-8.15655577771706,41.576838203036125
-8.458841633221759,41.8723947849502
-7.319480708401503,38.8551307342042
-8.44919840527,37.36073241529678
-8.505035157964066,41.776111165634674
-8.127706315893558,38.198405055927296
-9.35564076980533,38.88301834216485
-8.738301111476826,37.439195466088606
-8.843362601036333,40.24102415410175
-8.178473505760632,41.2357662709843
-7.852677656220443,37.14164192544159
-6.6342319099547495,41.703500743412334
-8.043643429995601,40.34889321021842
-9.070734448845645,38.89048612312129
-7.494617990151962,40.15717278531871
-7.368143042225615,41.35247546741183
-7.027280483367516,41.07968730127972
-8.383150119038334,39.22027512062944
-8.043388523846158,38.34061972868963
-7.666569209609911,41.83484097606225
-8.358950791970457,38.27010708240676
-8.137294718577106,39.08905567834534
-9.243981200232312,38.72501188131917
-8.673663130830839,41.70319861510273
-7.822405445365263,37.879583416122344
-8.628256725270514,39.55731118838405
-7.647906314271864,41.5861014230859
-8.249551767888423,41.840800070596416
-8.383962890700662,41.47153551397466
-8.098148656640241,40.376201254093715
-7.300934035998253,39.80983525179761
-8.07765040960701,37.56597661949311
-8.509103557533091,38.46722574224323
-8.066055212776924,38.7888489655212
-7.100650318462723,38.90990436052259
-8.684753634272472,38.98358411945049
-7.088435835314659,41.50861907499293
-7.990000527662865,37.27185363749605
-7.9220214308756844,37.6454509735643
-8.149072231216156,39.272151416751534
-6.777885484253499,41.16442605144562
-8.348184737630088,39.2961672095535
-8.699162204480913,40.07971764061489
-7.697893288952354,37.10554571921985
-7.618976054416709,39.27605251025693
-7.5330957604403075,38.29024812824104
-8.350552482282051,41.67061037218164
-8.50081476979846,40.38976268995243
-7.172992504317136,41.32656185185219
-7.320739179092808,40.75143121678267
-7.613588030537954,37.57371535683069
-8.59210105704765,41.674800899621864
-8.311432340371532,38.74895648045364
-7.737514130811398,40.918919000796734
-8.035667306317446,38.31124190202297
-6.848262348901017,40.52390128247598
-7.122603971856005,39.817431454905616
-7.9493897230945585,37.27407245480765
-8.612975669484175,40.7740582566792
-8.343835605834784,40.30271177324052
-8.9971392146061,39.163364840467175
-6.788948527765289,41.204623593829304
-7.4849352912498475,41.819216167558636
-7.078153120473786,40.96873880450157
-7.834141576485251,40.07536385022446
-7.971174416525468,37.45268920210317
-7.098980292674909,40.54703083968294
-8.608661055566166,41.92892186939724
-8.929118108156839,39.43791502948856
-8.026480634132309,40.83652947676183
-8.37848435638072,41.691637169609834
-8.420995829202152,41.171115887556994
-8.160114764326085,38.852737901117344
-7.8221156892627235,40.087090789943545
-7.28471479562803,41.1940393802176
-8.82665525986669,41.82425026746666
-8.547349843999744,39.878772186108115
-8.431083644936933,41.40150862899434
-8.688358034799116,37.69632108705363
-8.291253014644063,37.830027688982454
-8.429949311618604,39.49332039298268
-7.944866896448286,37.299115298867676
-7.618667265432439,37.455710692829186
-7.454700601803285,39.95168931424598
-7.7990502494782525,38.57360744126134
-7.842819837011465,39.65007558044898
-8.41136124028018,40.579976810294696
-7.518155197313817,37.57077877892226
-7.428485933145623,39.20632964353168
-8.43687947465056,40.58196799139507
-8.78002718600375,37.972803577547865
-8.808688655392846,41.73328279196417
-7.864776523818701,39.1355036880168
-7.86489046922398,37.16321262145111
-8.6502486324645,37.76249919824004
-7.687418449612874,37.87887567768533
-8.078654353189854,38.496558192960165
-8.291264309607897,41.07719215831597
-8.556105838697132,39.28268539539106
-8.305730504868688,41.19833019243258
-8.339370927471101,41.644849319391156
-8.209154434285502,41.842315501420835
-8.614041667584488,39.70376478222437
-7.416360925551551,40.09973554268805
-8.19356717512165,41.6359817363136
-8.73550303082338,39.41051760296404
-9.276617530129421,39.1948570697897
-7.77009012911601,38.32105025172913
-8.347319557888444,41.99350815932426
-7.673319775784215,39.309554228286174
-8.668038428987305,41.76760610223365
-6.868169663403801,41.370786830539664
-7.3245086548641005,37.99111741785133
-8.123109629696511,38.87192943626758
-7.663443098761231,38.417398808692425
-7.384111203402828,39.72686825277195
-7.905325293825502,37.86553587092836
-8.079737621666705,39.947212130863655
-8.447206660044412,41.06241122117504
-8.492022867605066,41.742307428426244
-7.1028482153816235,38.83993627044609
-8.062375089161932,41.590315387067875
-7.014518748857011,40.76436810944702
-8.42387134322371,40.028587792457074
-6.987846452775337,41.958271862994245
-6.368625120203745,41.43065282006833
-8.440583881487473,41.82719709307972
-8.646754940095821,39.17990109111588
-8.31093418824275,41.56389354091793
-7.507732980542404,39.1342063197745
-8.265527164544586,38.10723350889856
-8.377320496110393,41.25824561959485
-8.27198072907142,41.87202912935657
-7.571900577132382,39.563293115342475
-9.196457392164312,38.95334764610711
-8.580096611092895,40.858546150109035
-7.3547006040497145,41.160552870200135
-7.4042795611326575,37.80627246154806
-8.275230400705627,40.04252044180785
-8.658537081720258,39.949381217720294
-8.415653077808049,39.03098727652509
-8.210969399477207,38.40349711683643
-8.062641449609519,39.21600584111377
-8.38581665251277,41.26984747417025
-8.72458114346993,38.21598106508553
-8.344626650140203,41.409080551490874
-8.057083730439658,40.32389035070334
-8.537457261898105,39.19519438801818
-8.392964030987134,41.00470870001239
-8.126099004506926,39.395726245519676
-7.366328281801774,39.120061778525816
-6.914853837689549,41.541109117903275
-8.300558024579637,39.84004102846927
-7.761347476462781,41.51272180833275
-8.443929582777209,38.558089018200526
-8.610791489096208,37.132745452588864
-8.357929587761735,38.95252999584691
-8.385174884986046,42.0247136024126
-8.38661816304862,39.21380934792582
-8.507340561030297,38.08075002408175
-7.837993274196116,37.660213441412466
-9.159180695991925,39.41776589146556
-8.82839133354927,38.89080216882422
-8.516956991873037,41.33211409951971
-7.059261748492531,41.93448161453556
-8.260679698782283,41.71441832411078
-8.520255552072467,39.60822559765421
-7.339875151643401,37.9277726688404
-8.442506223253012,42.00875536702778
-7.1808977324637695,41.654780184575856
-7.542758928431404,39.62562472734367
-7.319562974131809,39.87060441795876
-7.329723098468907,38.698822443081376
-8.841775614958454,38.550600039600866
-7.1260225671859665,40.97596227292278
-7.883754558151697,38.478052380463076
-8.46525040090481,37.6047872986905
-8.42514347470087,37.77422386443844
-8.066190510646898,38.687923497121915
-8.477479191419501,38.83751928891884
-8.146918524748244,40.81534440074643
-6.999983372613894,40.59794090265932
-7.296753494870792,38.85003826290521
-6.3407162953316245,41.6139694508845
-8.276680990671863,39.36455962074556
-8.589208105405909,37.795129447130115
-7.165342957698904,40.97098118474912
-7.191531426286616,40.66959965566268
-7.34552012129679,40.10120115952828
-6.669376560061146,41.54704692905948
-8.435316855001517,39.00984414169832
-7.289140086437204,38.907367416870684
-7.568434340794564,37.6836346387778
-8.221643445234275,39.51643521098647
-8.288378502804825,38.74704692229267
-8.48717711811052,37.6431310654862
-7.498644762469098,38.52304356669155
-8.432439049295038,41.779952641199614
-8.008378033944382,40.119055523560284
-8.947636850158045,37.038225372194596
-7.628949584811551,41.33335245791714
-8.518222262582327,37.81700812899107
-7.670016117715726,40.14161067300078
-7.25687285017359,38.815274930726474
-8.48647816765666,39.76452442160485
-8.510418737922091,39.44134531771501
-7.508993911911702,39.40738870327778
-8.272386884493017,38.34541300908507
-8.84406982554949,39.61735154819341
-7.605938286224145,40.1420588957618
-7.6956254176443935,41.66702156658977
-8.971616307604528,38.4942831469106
-8.277543051811922,37.48100894035992
-8.328358573019884,40.93557966561474
-7.198082290804681,40.5001565067767
-9.398745339273908,39.01726696146034
-7.97756014525239,40.056107592480096
-8.100631077791434,39.92877985868332
-8.07547388945732,37.25208873330899
-8.773348732728657,39.092687029403585
-7.555544177597742,38.16599248044923
-9.426230951620443,38.87120501549767
-8.83825474354635,39.75053500194873
-7.6901837337274905,41.54918257834773
-8.526558749128121,38.83536952095715
-7.558152766913604,38.83133620418041
-7.575601948714983,39.816352148151005
-7.784362217047434,39.21541146838724
-8.720605453769824,39.0707046928987
-6.983529310698863,41.859985714658094
-8.069074015815097,39.910856884174265
-7.46090764271473,40.19474901876657
-8.044757110875636,37.595213963792716
-6.811032725700912,41.28108007736753
-8.268425750314066,38.56567730300455
-8.761365024089006,41.69040941107256
-8.073654272833423,37.10587982533741
-6.964049621442999,40.89996598617062
-7.6041087909475,37.99227250049085
-8.78737836100887,37.854706239975584
-9.078706699528883,39.54047666173369
-8.143847114112905,40.5056805109451
-7.1009669168780825,38.95914928047213
-8.249940922972836,37.386266444633144
-8.27490807865954,38.65082878113037
-8.581781115092074,39.02914215885141
-7.778757102848804,39.74110759033372
-7.866744605784241,39.91814780359681
-7.532099304167037,40.96985051698806
-7.599635449457605,39.557772557874536
-8.44745759780648,40.59863098726687
-7.388951298968539,38.81312155680097
-8.663130991750698,37.68372466869832
-6.954979471877053,41.34999710948809
-8.017317783878397,41.51998496306724
-7.930993049171519,37.42870247519837
-7.165799537488812,39.87523350293806
-7.254655946496719,38.94055709101694
-7.876073378745854,37.41849106036902
-8.381919046094957,38.09475619482143
-7.464404217802663,38.725702699259486
-7.495246247609259,41.823072208622726
-8.442415407253677,38.29614403788408
-8.558398160182403,38.890222408425146
-8.623356987335374,39.28333310516033
-8.392902062393528,41.002853548016745
-8.488484201123502,37.91097298899965
-7.946876731235296,39.13516336761833
-8.665850019621708,39.328673454611184
-7.679172128012521,41.605878801916106
-7.901625138920636,38.231596877326275
-7.978668480064179,40.932427704088866
-7.604187748496667,38.70974381312876
-8.54443459587209,37.30747600979736
-7.51251503679477,39.495452672688614
-7.973557823410843,38.17238867311649
-7.524551228632351,39.05941669960653
-7.886516270643643,39.72158811442492
-7.876871530888263,38.419952819783944
-8.406227188044667,41.47407185893865
-8.542170353683751,41.231936084331366
-7.914854685685722,37.17270152977921
-8.259443807810204,38.01723242471218
-7.802799790803832,41.39604472878383
-8.435952086973291,38.76853757085088
-7.850296653036995,40.328709907820794
-7.82200656600444,38.36382476134273
-7.512937334763983,38.54799151951493
-7.812258881682897,41.61983427830133
-8.720547551058026,39.31121445496738
-8.590460798053925,38.52178815940649
-8.83485198650191,38.75924498520008
-8.662899045307324,40.27361059419382
-8.15906925920316,41.39050771842024
-8.803208577818108,39.03662532875805
-8.664172756060726,38.35451397487556
-7.898532840037017,38.68108622109582
-7.339837711242204,41.05883536932642
-9.254563014992705,39.0644972949578
-7.94821745903975,38.796979979526995
-8.143869695665146,41.15158030933421
-8.840707709662492,40.22178686051387
-8.037249074032616,41.72983771659038
-7.634966221146353,40.59431268110259
-7.746404004132103,41.80603743671646
-8.047358128723047,37.783908278332326
-8.769038691343336,37.708345244399055
-8.453512046429758,39.44834381848934
-8.02903603517149,37.329801122462364
-8.240398549352197,41.79131751199242
-8.71505706825435,39.30445408476285
-8.466153981011772,39.72728391831432
-7.52476509163326,40.38253602582932
-7.527295064260354,38.499150984148415
-7.348072124938113,41.25254484706362
-7.808121097209529,41.27403398214176
-7.554006049378231,37.48598760052301
-7.821220019836655,37.63702123312174
-8.536531950210843,38.4796172805265
-7.418388787224458,40.67699384727143
-7.722321175527938,39.2619643943398
-6.747226455760682,41.35448775062139
-7.175610521273956,39.96047650324674
-7.438608434240397,38.95390907749014
-7.397986553356741,38.572661109104054
-8.626966804446845,40.77583660605702
-8.52618588421532,39.96391653888531
-8.7188856632405,40.57238135876572
-7.941192653515408,39.64355077907935
-8.85720634356398,39.09918592371433
-8.61312967366171,39.84322112819743
-7.560067272644375,41.655031802711605
-8.695569201840101,39.414161491766514
-8.13298555885553,40.04934864473639
-8.136784942383944,37.82123962636367
-7.416478279267654,40.428804366810084
-7.375316837673989,37.912800254060855
-6.743802315557186,41.77960836655097
-9.02510609296456,39.33448411566557
-7.437397595825431,38.12180764216337
-7.015969076814514,41.494592409180136
-8.59687227279797,39.27900728357842
-8.862141669865949,40.164427820270014
-7.507314933958103,41.45449668007193
-7.66163200207631,40.72131244369989
-8.218867945773656,39.32438400200537
-7.36336304467018,41.06579809549879
-8.960081069800278,39.46580496848362
-8.239453363793327,37.696004541033204
-8.18221062847454,41.75921713124855
-7.763356092796556,39.788896014779525
-6.914042501323202,40.25943986905061
-7.7794113249898444,37.46800578629013
-8.108064869186833,39.30462507498366
-7.047282431846227,40.60179563497995
-7.469605096912055,38.25044135437999
-6.848380891007185,40.57260411693614
-8.175102027235454,38.25093863055691
-7.850193935057607,40.12726656393607
-8.53952087224851,37.66566660252527
-7.6793336485692585,38.95083071880962
-8.244134229292015,40.546706081384905
-7.68056477105652,38.08918284815362
-7.477403184726942,40.34971360828616
-9.039798204205834,38.665260810984115
-8.215573638615371,39.74935669743545
-6.846008584507402,41.103184772375805
-8.597125456879898,39.09156682577229
-7.658889586766893,40.94743325386865
-8.478771126646553,40.17751206117954
-8.684490933777667,38.241267599038736
-8.124682363922215,37.64015328614629
-7.451500797954221,40.90405530796361
-7.7923720643428,41.23195771315967
-7.63999648673224,39.25801357142764
-8.181968489086255,38.92427526047277
-8.591849513276948,37.4235037469582
-6.456073443646044,41.393820545174286
-7.739188232140275,38.865165434773715
-8.050179545815222,41.01935534632268
-7.267887295414848,38.2091131425603
-8.402033866894076,37.91013668159272
-7.568395466935883,41.0987446036779
-7.300451193944863,41.68717649479842
-8.388592138389647,38.76868537491096
-8.549628133507927,40.814934198159676
-6.480276241450078,41.51110136504172
-9.116814285486821,39.24228046330873
-8.34477942485449,40.59644325012752
-7.575265582484594,39.24142589487632
-8.79929983233787,40.37662342082248
-8.222921220835818,37.16820932932903
-6.812861406534573,41.33105384123827
-7.432240228950889,37.99081623892181
-7.555084443949507,37.40731230981079
-7.97531402260384,37.02710230449924
-6.502726625748409,41.37392821362374
-7.373623322030145,39.12291663890739
-8.248625697234448,41.89500951252548
-7.320242193560123,40.80337316013599
-8.293043687710579,40.50412336398402
-8.87175313778425,38.97315626712191
-8.064844295688449,40.98773986213176
-8.353993114664071,37.85130223922314
-8.210081077460703,39.254532211401276
-7.287065629156093,40.22702600325722
-8.381073442919547,40.08898429217369
-7.2984782859259845,41.26881031090479
-7.290249140401475,40.35368590147171
-8.581520222977574,39.40534676819716
-7.935962669310879,41.60451932640643
-8.367223061913368,37.65430715937211
-8.430156812373397,38.34943627374811
-6.852664652179467,40.61637222388213
-8.37133793446884,39.50161192764044
-8.120954153933575,39.91589557016131
-6.9758636943392,41.23340624931075
-9.321431264851224,39.05276338743067
-8.735862884935415,40.35168900933227
-8.252690655347418,41.76225442405409
-6.813789531298909,40.86984048276979
-8.540772368322397,42.00056527477562
-8.463316755296663,40.658295610192845
-7.2057919572836155,40.040626198006
-7.47708779966171,38.082940232364145
-7.7696244040811635,41.16858248912016
-8.24344293421671,40.275767629040224
-7.186268013732825,41.57226691030849
-8.865736290913315,37.20445942570229
-7.63772946932578,39.08536188418485
-7.0340700703302765,40.62689021833583
-8.5835481266502,40.440002971511674
-7.753173385697405,39.062326830814364
-8.786850537397239,37.155700957174886
-9.045776779482804,38.62411557718134
-7.4629321271444375,38.07043179980416
-7.617541270085415,40.50981836460855
-7.20162564096756,40.45243436905598
-8.406939897326051,37.397656121618
-7.602864654834477,40.67356254032245
-7.653752980995748,37.45301954277757
-7.051323293623909,41.53433437365958
-7.350647604261447,38.79883824266912
-7.013011422056845,39.03008113151358
-7.923887052619822,41.63530581014783
-8.718144850162506,37.118092417251574
-8.750507152418802,39.14591346388178
-8.748502567348503,37.26347524234062
-7.101372979052787,38.863283905571805
-7.974741575892576,40.57087276222523
-8.213987133556738,38.76069936109602
-8.767631305453932,38.98058621957564
-7.587117714832189,39.550194830416594
-8.653533662692393,40.10871437618846
-8.142520322187405,38.94390732907459
-7.611773077463045,41.601875710719405
-8.186064612935375,40.61586744945055
-8.328465498840298,39.39862245300449
-7.9710951366011145,37.289641252224655
-7.87348909466683,38.873997365687586
-7.905633527106257,40.064714779171396
-8.517219050198634,40.728509917988674
-8.309596215072354,39.84999436104435
-8.298648040827594,41.07577672697288
-8.660676052933553,38.14032857953647
-8.013240681325193,38.78261235470516
-8.78360720654004,38.72918163542847
-7.564498673672606,41.398564578938995
-7.305006844109343,41.67730542764229
-6.5807764765132255,41.405710998545935
-8.318596989127126,39.591665600553654
-7.869818456737828,37.05798123754207
-7.5030647822827135,41.289564830786574
-7.678145554252151,41.48456721575979
-8.177422158312726,38.19041020114678
-8.868215638497698,39.70877304386074
-7.248918664306839,38.28674881204466
-8.0005235162531,37.18708102256062
-8.520611679557412,39.46349481181911
-7.09533045238711,41.51389853140521
-8.19985146882959,42.024179274437415
-7.052843140440302,41.00485743505223
-8.570815247648707,41.00072781298077
-8.422502790492022,42.00076622674763
-7.689213004009407,41.21003295711079
-6.990043240270509,41.670595757479035
-7.6079390946568495,40.11786192631091
-8.724722381316713,41.94309814415587
-8.814560667946807,39.84750966880428
-8.285246548505558,40.973837249697056
-6.813099209447756,41.659838974062325
-8.516221116697064,41.96237150444547
-8.484788332159908,38.81523026047237
-8.6264756786329,39.48399575773226
-8.531566920861113,40.60180263890325
-8.464806032632008,37.14883287625509
-8.006912763697631,40.87527911318144
-8.67585273543466,37.48513564945337
-7.896932948336698,40.27594720122455
-7.230578147654498,38.864178072376006
-7.492219295121888,41.73349230333289
-8.711866872683572,37.464042744611
-8.302195022365115,37.32066293621148
-8.24694675150451,39.02501451929542
-6.699627423510691,41.79120570816827
-6.6688058681061335,41.399743711683016
-7.856064303371237,38.32339739089437
-7.340684907055277,41.1096727702299
-8.62967351632182,37.165627037661274
-8.23222755030541,38.20441898838092
-8.517125907448492,41.83412912974791
-7.462536751318119,41.5066443443944
-8.439881568884914,42.01962997147608
-7.550437453307744,40.49393219364089
-7.268693914461398,41.175115703398745
-8.520722736279936,39.24208848134115
-6.607759525206589,41.625935376292105
-7.745437984912936,37.13257716838545
-7.801678799371622,41.705591231484036
-8.44740309579021,40.741778198138334
-8.094888101999892,39.60447140198083
-7.831502589397118,41.088674711147654
-8.827069166206904,38.7337031338198
-8.801616436519833,37.398509759406366
-7.2250880961894595,40.508484058989545
-8.083454702102266,40.422269346211344
-7.639971699786322,40.667244111672495
-8.57009080750949,40.473679512270316
-8.652509303508182,37.32703806637703
-7.455084826902969,39.19617484266998
-7.976297946901315,39.20330816859967
