X,Y,Predicted_daily_views,keep
-7.70266006077312,40.73831691897392,1617.7218564530397,0
-8.486184912732185,37.38196906198921,2466.433827306395,0
-7.958430398198029,39.722409257558226,6064.724219430349,1
-7.572140866948054,39.148074737337055,2934.8605125855506,0
-8.593819602168605,37.424638537227274,6137.959481831272,1
-7.528500624647624,37.163101855653935,11869.80722851506,0
-8.678055919805214,38.78982596868636,733.1654534363552,0
-8.758108734014016,37.473883610633045,5185.615057427123,0
-8.345023898412887,38.44918207957149,4029.8725960892766,0
-7.80488801993295,38.22630659297041,8423.901372579017,0
-7.806873939937059,41.70823359106734,1590.2431234030228,0
-8.62336381155674,39.29080747435624,7941.53046084251,0
-6.935425235129081,40.29244034717054,1868.6564040542492,0
-9.16840603589904,39.17251854963059,9901.295861157521,0
-8.097725941605695,41.59903702969668,9453.499536602498,0
-8.34547299147781,40.53358227854937,6012.242120088304,0
-8.260623251156407,38.93165242847115,5620.1208334891335,0
-7.841558516262786,39.28921308781966,4483.456401488147,0
-7.322585202565445,40.798148253808634,1382.9617891439477,0
-8.106570992465016,40.30172747965394,53.17965692589358,1
-8.438679622113298,38.68223862976128,3375.866281784126,1
-8.59955272022994,40.441828042633155,10884.840335987627,1
-7.96758029901935,39.97396459827509,912.5721223294294,0
-7.9825572750783635,37.37593848004136,6231.838356173056,0
-9.306431374726472,38.79369958410721,4660.565223800811,0
-7.449219027788494,38.18952632186948,8095.828514140726,0
-6.562173238674333,41.582785671113655,-295.71010748447236,0
-7.808581248279804,40.24909966240927,3109.119325854116,1
-7.727965748902172,41.34815881291314,10586.0000696487,0
-8.26312578991799,38.32161602438399,5208.16640214969,0
-8.696014722047341,39.74021893549659,6807.689896442816,0
-7.690800773473583,40.71142352615244,1145.9509123822015,0
-7.928747098680745,41.75978888480116,2387.6128973454533,0
-8.922842775074756,39.37520475623693,8848.231869478428,0
-9.395549085508918,38.77185840014039,3458.2059495081235,0
-7.86519876547483,39.1367224661204,5599.924564458106,0
-7.820456385019501,39.38504193007323,4227.569539854877,1
-7.7824221961225675,40.62556796791938,1576.94655264431,0
-8.041862094085229,38.08854041445027,3044.8446387405743,0
-7.46198382967167,39.715908647421706,4841.929281279174,0
-7.6847295984766895,38.10273477625079,8801.022229412829,0
-8.158957774526993,38.07798010849161,4442.6770371138255,1
-8.151795540219592,37.90761748854027,2004.8901427745484,0
-7.024946695441308,41.37161858141472,5070.573180678645,0
-8.641479081563425,40.06046551519469,14325.700136244875,0
-8.205721817608485,39.51312241012206,4084.6027297135047,0
-7.939205020083143,40.960837855304774,3604.040077523397,0
-8.371653734767822,40.718028129420816,488.989738479911,0
-7.194940459699566,41.307447868955244,8066.773655175436,0
-8.636283465064064,38.36709019505851,1183.578972317607,0
-7.051215516742868,40.95690347462607,4032.51199911789,0
-8.100164209557896,40.60495627121997,3468.4519217503707,0
-8.352472354087784,38.798539776224935,4013.5462332897037,0
-7.859541775116973,39.79515488254923,6119.433478556974,0
-7.321221821103883,38.63614454100523,6863.239172051782,0
-7.304200046493463,39.27373299747979,1831.5143978467083,0
-7.246413580829433,41.368871395416235,7968.790833849355,0
-7.8681306298355835,38.51730249198883,8010.538644720983,1
-7.140008441299152,40.28617389564156,2888.521205237936,0
-6.659992631815022,41.727045625577574,-348.0835900248524,1
-9.115188835225599,38.83292465586245,1791.9123921374362,0
-8.445697253789543,40.486262943608466,12945.85888326807,0
-7.879167811817322,39.7465848739257,5183.1868030489995,0
-7.884657291759204,38.85662877472878,3429.3983134240593,0
-6.557033844817635,41.54675026017149,-370.17218251635643,0
-8.216657821115447,37.79376006098687,1402.3791078515615,0
-7.98174156332928,41.49974968685808,5067.060705904677,0
-8.060450888090468,37.19792286957874,4073.6552426000508,0
-8.4452708928083,39.847870800527794,9925.097738180659,0
-7.086494248579513,38.06267943808041,7927.263677916503,0
-9.305212904462053,39.286893518800575,20739.944927354994,0
-7.273672137753461,41.03178617760179,3339.639213537982,0
-8.64969822424305,38.769252904889974,922.4156456443827,0
-7.153732096006365,40.34628938201485,2586.7179080745645,0
-8.821371182880235,37.99705351557306,2686.423397923083,0
-8.299961328372962,37.6751427342933,1559.2821191680282,0
-8.661894033808537,38.163097660298426,3944.700247859517,0
-8.233807884511041,38.44514118314941,4957.169311413347,0
-6.90000259175946,40.69666040256583,6410.771416589549,0
-8.906378183624632,38.63655036666571,3272.714937780288,0
-8.365641627318404,39.29454293376088,3980.6093143085827,0
-7.735506659568358,39.98513308861985,391.06284635859873,1
-6.770750132766619,41.619309952654135,-1574.1897391070906,1
-6.980389736369801,40.89570595631682,5923.179659532223,0
-8.38150621800498,40.18937369206756,4958.248817713385,0
-7.659241187048526,37.44535616697724,9595.829887629821,0
-8.23101684492725,37.24827761740201,2669.9776756527276,0
-9.350250023431048,38.92391865842713,2605.1345975870017,0
-7.461618380528375,37.19295111351194,12368.683901470946,0
-7.705948267455067,39.90157111357004,569.7607016416713,0
-8.107061591607643,40.78551324879,5156.512850849201,1
-7.220238888393748,40.75343669596304,786.4205045383014,0
-7.596586973710998,37.134405908088794,14824.560076974976,1
-7.845131997309096,38.53759313904215,7907.149775593775,0
-7.989791762643261,41.544944000536354,5528.95610673951,0
-8.012097535308502,40.73710285905332,3536.8125382904004,0
-8.943788979037098,39.16353609224664,7873.0798830064205,0
-8.186372653839648,37.76219223146162,2222.3202919997098,0
-8.340395243141717,40.90489436748257,1693.4748472400938,0
-8.764872043759052,41.74469808978462,8728.373959506578,0
-7.344018267361751,39.164512618204924,3195.9339288925967,0
-8.871952880332422,40.23554616486983,9826.934873467262,0
-7.6456020235256545,38.77198796325589,1862.071526404663,0
-7.617727870260207,39.01209315994827,3598.5015063499104,0
-8.115540899638567,41.01531678745222,6343.930930110395,1
-7.57656215753541,39.15069811049281,3629.976214846383,0
-7.459245595927431,40.97549572102548,3600.9046450828646,0
-7.42144111935605,38.82501314617245,1619.5305282600443,0
-7.30769079898916,40.468081778793746,1866.8920957014675,1
-8.743189146685967,41.70321663916334,8804.434983015843,0
-7.99620397687033,40.03913284715306,3317.262761872355,0
-7.268354822771741,40.50884917333217,2212.0606049770704,0
-7.538823069352134,41.32863607420356,9003.966845780948,0
-7.719525458713626,39.04571242708376,4214.851396127106,0
-8.603179291043396,37.80954080736701,921.022439658023,0
-7.743462488257094,39.05417766403863,4187.075300556267,1
-8.373832841746452,39.065259704275334,7397.786550996405,0
-7.977103124297265,38.362149681381844,6093.778114821981,0
-7.453907728882037,40.76499065786955,4294.635470379261,0
-8.140068190690368,41.59626557791595,11513.273387171997,0
-8.194912279041201,37.605490849683775,1269.278617407709,0
-8.755052449597052,40.53755021035451,7406.468441680237,0
-7.626451001035882,40.09586667999949,861.7890852814028,1
-7.867904142884576,37.38701121476535,9080.892897784215,0
-8.465914083055512,37.809975844462215,1816.6381284492727,0
-7.9204830351499425,40.19137008061761,3768.6511407596745,1
-7.6136418341201875,38.69500262599874,1457.0346065939975,0
-7.9814588720847865,40.64064159339903,1743.4325036275711,0
-8.416976549555066,40.515936488173296,4109.654344164944,0
-8.526438040812085,38.50720245181126,2430.2808829285163,0
-8.535333729677753,40.62973250400053,5241.602662943792,0
-6.984417916524809,41.15939624927244,7144.030994068189,0
-7.170733547511084,39.80216812930127,2923.6560171442125,0
-8.31728776865291,37.731486299983345,199.990880734714,0
-8.385297744863578,40.83186220492061,1477.413733702509,0
-7.579129584469705,37.27222573710449,9690.792182506086,0
-7.843569198369959,41.74204283763839,-464.29814992920547,0
-8.109432581938002,39.41188947220556,2127.6727687888447,1
-6.967264523440345,41.56491918640314,1016.3381500470499,0
-8.540912534929472,39.62411860548474,1475.139268411299,1
-8.409736897804112,39.851427948918776,10029.539940636225,1
-8.467436623249053,38.90383091243832,6617.5848239719935,1
-7.205911051791023,40.360744519204836,1424.6322025002212,0
-7.130741767002835,41.82157088499286,-1746.3136812121481,0
-8.83043600855812,39.53447564717865,7903.253183213906,0
-8.523831634131163,41.24124161764303,3684.5615898970323,1
-7.986544432609762,41.35604790626526,12767.74594560594,0
-8.452902676121504,38.23718173143061,3637.2946188825954,0
-8.437630960764224,39.588038649520556,-61.8096410351473,1
-8.395180183743484,41.748989343880524,18358.117841606414,0
-7.735786568388306,37.22822858825186,4063.504831033032,0
-8.135574277062396,40.65528410944151,773.4207605590254,0
-7.658126849584132,39.70373509399939,3743.6713836595995,0
-7.528155667842515,40.699304996556386,2951.6072931368267,0
-6.714362563052614,41.57807947987194,-973.5403160631741,0
-6.489169688310721,41.51248681933353,-1237.2857230220723,0
-8.362426940683122,41.505845817549414,5410.636733488026,0
-7.973244936578489,38.46296973602328,7094.695763505554,0
-8.572330493627334,38.6039317500764,1977.8714924665726,0
-7.730446493072957,37.60727712972861,6116.027228550778,0
-7.75479650347431,37.204365826688424,5282.596891394762,0
-8.094398310283022,39.57503793229942,1459.0218352206134,0
-7.58658829790172,40.340859123554495,1170.763457669457,1
-6.315121246141484,41.54615009733784,271.98781453511964,1
-7.643910348947806,39.54864334208163,4288.341875228744,0
-7.201275617112415,40.56509684778109,-551.5542719760657,0
-6.428281936246979,41.3462259626798,594.579970846122,1
-7.368241187948097,40.86229696896359,2294.852710018886,0
-8.53563681148977,41.932969110913916,4067.706523264465,0
-7.238678036713484,39.67583527795361,5382.056733729253,0
-8.214535151261902,41.00116814854725,7761.993140995116,0
-8.22002850844181,39.14312560218251,6920.231333787388,0
-8.148421185214996,40.61355763613141,3097.33444753616,0
-8.380648718017454,39.085438005135984,7552.561127627752,1
-7.353224667284614,41.393199381618565,8042.199709045782,0
-7.092564846873735,41.82069555287785,-1794.0532531075337,0
-9.249866567284972,39.20439444094606,4989.130652638477,0
-8.1513484844032,37.99042516811151,2997.0599079432654,0
-7.062647172223521,40.26610365874823,3080.8307631534617,0
-8.801414466517926,40.047509051429586,12732.431548776412,1
-7.238683993829323,41.861394203192646,-111.48848338861349,0
-7.991986600348408,38.690432220596335,3949.1570885974143,0
-8.333205957033421,38.428466210153324,4249.998091962472,0
-7.534082126325661,39.47596440507665,4037.2768525083297,1
-7.6324002821073265,40.44646425589361,20.335495122304206,1
-8.404477280385532,38.745306533649554,3249.371894260692,0
-7.742008969472458,41.058470184756935,5557.525841946374,0
-8.283683338963204,38.182665067529406,3812.788442826259,0
-8.56464104518962,37.56634091165612,2562.062184383981,0
-8.75612918568417,38.16762654664602,3410.662978524895,0
-8.134761880891741,37.2266242415533,4208.291081091812,0
-7.558414495301093,40.04906291141526,-72.41746013141315,0
-8.669243442797434,38.68914828450223,2261.865114723152,0
-7.5493225221237985,38.43344735673588,6597.643908382444,0
-8.372162577132592,38.15781382271358,3827.7290952726153,0
-8.327613730403037,41.55818062973421,4120.946993596069,0
-8.016099489790037,39.85862968268127,3062.782017138608,0
-7.953183682819343,40.56158179086308,1778.2574443949213,0
-8.311441260743283,40.49800129332969,729.838628402578,0
-7.798663254712178,38.61772237903655,1041.9078390183352,0
-7.570543585765613,39.70136301173075,2846.254936069405,0
-8.15655577771706,41.576838203036125,11545.634222823755,0
-8.458841633221759,41.8723947849502,12730.865689600356,0
-7.319480708401503,38.8551307342042,-250.16394617327882,0
-8.44919840527,37.36073241529678,1000.6470146312793,1
-8.505035157964066,41.776111165634674,8524.035520271762,0
-8.127706315893558,38.198405055927296,2864.9824218483345,0
-9.35564076980533,38.88301834216485,4181.499481738222,0
-8.738301111476826,37.439195466088606,5168.043855144353,0
-8.843362601036333,40.24102415410175,9099.878121776363,0
-8.178473505760632,41.2357662709843,8423.881505848442,1
-7.852677656220443,37.14164192544159,7315.8273320218805,0
-6.6342319099547495,41.703500743412334,-254.82304609978127,1
-8.043643429995601,40.34889321021842,3131.354505261998,0
-9.070734448845645,38.89048612312129,5060.313375620828,0
-7.494617990151962,40.15717278531871,1114.859971718349,0
-7.368143042225615,41.35247546741183,8248.074968943969,1
-7.027280483367516,41.07968730127972,5728.576579978994,0
-8.383150119038334,39.22027512062944,2731.200403594141,0
-8.043388523846158,38.34061972868963,5107.20275201186,0
-7.666569209609911,41.83484097606225,-1517.3778891222169,0
-8.358950791970457,38.27010708240676,4108.036391733281,0
-8.137294718577106,39.08905567834534,4595.914443814935,0
-9.243981200232312,38.72501188131917,7980.116133346054,1
-8.673663130830839,41.70319861510273,8910.729079161307,1
-7.822405445365263,37.879583416122344,6139.036159460673,0
-8.628256725270514,39.55731118838405,6923.113207578862,0
-7.647906314271864,41.5861014230859,4821.4624476276185,0
-8.249551767888423,41.840800070596416,9619.341092474562,0
-8.383962890700662,41.47153551397466,3859.1371881282116,0
-8.098148656640241,40.376201254093715,1435.700472527911,0
-7.300934035998253,39.80983525179761,2544.9336989409976,0
-8.07765040960701,37.56597661949311,-579.4560587300671,0
-8.509103557533091,38.46722574224323,3176.969630156449,0
-8.066055212776924,38.7888489655212,4358.672583906481,0
-7.100650318462723,38.90990436052259,1216.0731808484234,0
-8.684753634272472,38.98358411945049,10896.562775843968,0
-7.088435835314659,41.50861907499293,234.5266773889552,0
-7.990000527662865,37.27185363749605,6106.6513808298,0
-7.9220214308756844,37.6454509735643,5420.063376795812,0
-8.149072231216156,39.272151416751534,465.5322809309047,0
-6.777885484253499,41.16442605144562,6473.072393751083,0
-8.348184737630088,39.2961672095535,3924.955850958463,1
-8.699162204480913,40.07971764061489,14417.822238019251,0
-7.697893288952354,37.10554571921985,3721.5737097763135,0
-7.618976054416709,39.27605251025693,3530.080668669765,0
-7.5330957604403075,38.29024812824104,7245.418091772882,0
-8.350552482282051,41.67061037218164,12737.372784214753,0
-8.50081476979846,40.38976268995243,6174.204157627896,0
-7.172992504317136,41.32656185185219,7452.548870316478,0
-7.320739179092808,40.75143121678267,219.88074276799347,0
-7.613588030537954,37.57371535683069,8788.374743602311,0
-8.59210105704765,41.674800899621864,5513.772515378018,1
-8.311432340371532,38.74895648045364,4763.627959423544,0
-7.737514130811398,40.918919000796734,4343.193277651214,0
-8.035667306317446,38.31124190202297,5396.9349356840385,0
-6.848262348901017,40.52390128247598,1640.183956399484,1
-7.122603971856005,39.817431454905616,3622.099111270999,0
-7.9493897230945585,37.27407245480765,5933.528133297557,0
-8.612975669484175,40.7740582566792,4118.844027877816,0
-8.343835605834784,40.30271177324052,3784.500300372818,0
-8.9971392146061,39.163364840467175,10690.100494938057,0
-6.788948527765289,41.204623593829304,6202.42920376556,0
-7.4849352912498475,41.819216167558636,-1840.4228422579124,0
-7.078153120473786,40.96873880450157,4879.510564279046,0
-7.834141576485251,40.07536385022446,2500.542655003064,0
-7.971174416525468,37.45268920210317,6325.065056737252,0
-7.098980292674909,40.54703083968294,288.53895974404236,0
-8.608661055566166,41.92892186939724,3026.601605693566,0
-8.929118108156839,39.43791502948856,15133.531948451257,0
-8.026480634132309,40.83652947676183,3187.976031048337,0
-8.37848435638072,41.691637169609834,17920.36517670254,0
-8.420995829202152,41.171115887556994,5599.870032946436,0
-8.160114764326085,38.852737901117344,2870.36615485851,0
-7.8221156892627235,40.087090789943545,1516.6477582036648,0
-7.28471479562803,41.1940393802176,6550.183046221723,0
-8.82665525986669,41.82425026746666,9412.585740449042,0
-8.547349843999744,39.878772186108115,9226.21274658888,0
-8.431083644936933,41.40150862899434,7603.131796193981,0
-8.688358034799116,37.69632108705363,2135.5814486683444,0
-8.291253014644063,37.830027688982454,1984.6787204386014,0
-8.429949311618604,39.49332039298268,1777.8747352925539,0
-7.944866896448286,37.299115298867676,5589.72201664789,1
-7.618667265432439,37.455710692829186,9059.301162207856,0
-7.454700601803285,39.95168931424598,217.66189939123237,0
-7.7990502494782525,38.57360744126134,5868.278665423869,0
-7.842819837011465,39.65007558044898,934.5485401329295,1
-8.41136124028018,40.579976810294696,8699.917253583057,0
-7.518155197313817,37.57077877892226,9298.058505226725,0
-7.428485933145623,39.20632964353168,2121.1185253011895,0
-8.43687947465056,40.58196799139507,6723.984810169716,1
-8.78002718600375,37.972803577547865,2927.8747843627366,0
-8.808688655392846,41.73328279196417,15860.157709418765,0
-7.864776523818701,39.1355036880168,5580.628992574578,0
-7.86489046922398,37.16321262145111,7159.782810710395,0
-8.6502486324645,37.76249919824004,1437.2475202726669,0
-7.687418449612874,37.87887567768533,7296.428077101261,0
-8.078654353189854,38.496558192960165,5866.406155848961,0
-8.291264309607897,41.07719215831597,9476.846454941195,0
-8.556105838697132,39.28268539539106,2630.8506322595913,0
-8.305730504868688,41.19833019243258,9231.02232381327,0
-8.339370927471101,41.644849319391156,11969.312816854062,0
-8.209154434285502,41.842315501420835,9555.663710480578,0
-8.614041667584488,39.70376478222437,2950.323655372103,0
-7.416360925551551,40.09973554268805,1529.81626803054,0
-8.19356717512165,41.6359817363136,10470.099504506521,1
-8.73550303082338,39.41051760296404,8184.349055455366,0
-9.276617530129421,39.1948570697897,17228.375304844772,0
-7.77009012911601,38.32105025172913,8429.536081703473,0
-8.347319557888444,41.99350815932426,3702.20787634103,0
-7.673319775784215,39.309554228286174,3631.412097730267,0
-8.668038428987305,41.76760610223365,8369.290336035836,0
-6.868169663403801,41.370786830539664,2967.1185602857213,0
-7.3245086548641005,37.99111741785133,7664.998931110158,0
-8.123109629696511,38.87192943626758,4535.082529609119,0
-7.663443098761231,38.417398808692425,8362.720388896178,0
-7.384111203402828,39.72686825277195,5274.549229115761,0
-7.905325293825502,37.86553587092836,4984.330261622985,0
-8.079737621666705,39.947212130863655,3688.0467240717785,0
-8.447206660044412,41.06241122117504,-260.9338443997222,0
-8.492022867605066,41.742307428426244,9387.480831918918,0
-7.1028482153816235,38.83993627044609,2961.6826970817874,0
-8.062375089161932,41.590315387067875,4707.54198166367,0
-7.014518748857011,40.76436810944702,2216.8121122650396,0
-8.42387134322371,40.028587792457074,10734.58286212647,0
-6.987846452775337,41.958271862994245,-581.6372960453859,0
-6.368625120203745,41.43065282006833,-514.3450288789513,0
-8.440583881487473,41.82719709307972,16584.014596305104,0
-8.646754940095821,39.17990109111588,13086.328506500164,1
-8.31093418824275,41.56389354091793,9450.013983960325,0
-7.507732980542404,39.1342063197745,2415.922352479851,0
-8.265527164544586,38.10723350889856,3260.833664773952,0
-8.377320496110393,41.25824561959485,396.5894374540084,0
-8.27198072907142,41.87202912935657,10144.960706177537,0
-7.571900577132382,39.563293115342475,3736.3889399930754,0
-9.196457392164312,38.95334764610711,1054.761380172779,0
-8.580096611092895,40.858546150109035,5623.214062041745,0
-7.3547006040497145,41.160552870200135,4948.67090402204,0
-7.4042795611326575,37.80627246154806,7817.168637775665,1
-8.275230400705627,40.04252044180785,5139.792517941635,0
-8.658537081720258,39.949381217720294,12995.082573096875,0
-8.415653077808049,39.03098727652509,7993.440430403907,0
-8.210969399477207,38.40349711683643,4640.98372256199,0
-8.062641449609519,39.21600584111377,4225.380546444387,0
-8.38581665251277,41.26984747417025,4226.413163996635,0
-8.72458114346993,38.21598106508553,4264.102332566262,0
-8.344626650140203,41.409080551490874,6555.8816201903355,1
-8.057083730439658,40.32389035070334,3731.6293240337627,0
-8.537457261898105,39.19519438801818,6807.6695554056405,0
-8.392964030987134,41.00470870001239,1064.0755640687332,0
-8.126099004506926,39.395726245519676,1251.9110220240932,0
-7.366328281801774,39.120061778525816,3022.3847833717873,0
-6.914853837689549,41.541109117903275,827.851517704666,0
-8.300558024579637,39.84004102846927,7320.890351807462,0
-7.761347476462781,41.51272180833275,6807.153572068799,0
-8.443929582777209,38.558089018200526,4698.381733508449,0
-8.610791489096208,37.132745452588864,1104.707212629409,1
-8.357929587761735,38.95252999584691,7790.109303554075,0
-8.385174884986046,42.0247136024126,2874.8143846755484,0
-8.38661816304862,39.21380934792582,1541.2280462974259,0
-8.507340561030297,38.08075002408175,2083.5929441282774,0
-7.837993274196116,37.660213441412466,7160.786064064082,0
-9.159180695991925,39.41776589146556,24313.178363891762,0
-8.82839133354927,38.89080216882422,2689.4210247160136,0
-8.516956991873037,41.33211409951971,3427.3569544475095,0
-7.059261748492531,41.93448161453556,-763.7556390774852,0
-8.260679698782283,41.71441832411078,9906.919082086644,0
-8.520255552072467,39.60822559765421,752.0404612813822,0
-7.339875151643401,37.9277726688404,7279.0890763098905,0
-8.442506223253012,42.00875536702778,4136.22787207695,0
-7.1808977324637695,41.654780184575856,834.2316982227558,0
-7.542758928431404,39.62562472734367,2597.3539831664734,1
-7.319562974131809,39.87060441795876,2891.0337312793517,0
-7.329723098468907,38.698822443081376,4609.855164536078,0
-8.841775614958454,38.550600039600866,2128.8611698354757,0
-7.1260225671859665,40.97596227292278,914.9178616255425,0
-7.883754558151697,38.478052380463076,9778.565597340435,0
-8.46525040090481,37.6047872986905,1515.5415155055207,0
-8.42514347470087,37.77422386443844,2162.3584294073144,0
-8.066190510646898,38.687923497121915,1820.5464742686745,1
-8.477479191419501,38.83751928891884,3951.3052889780715,1
-8.146918524748244,40.81534440074643,3992.919951009475,0
-6.999983372613894,40.59794090265932,2074.2493586270725,0
-7.296753494870792,38.85003826290521,533.170780110476,0
-6.3407162953316245,41.6139694508845,89.33825125968852,0
-8.276680990671863,39.36455962074556,1958.0000875659287,0
-8.589208105405909,37.795129447130115,545.8466495213055,0
-7.165342957698904,40.97098118474912,2108.792434029733,0
-7.191531426286616,40.66959965566268,894.0227197072855,0
-7.34552012129679,40.10120115952828,378.13616557658077,0
-6.669376560061146,41.54704692905948,-1013.9382890081341,0
-8.435316855001517,39.00984414169832,8233.310598570106,0
-7.289140086437204,38.907367416870684,-48.28281727000094,0
-7.568434340794564,37.6836346387778,8385.472143895651,0
-8.221643445234275,39.51643521098647,5285.007422587257,0
-8.288378502804825,38.74704692229267,5690.317009315355,0
-8.48717711811052,37.6431310654862,1420.1845181262613,0
-7.498644762469098,38.52304356669155,6837.855527438636,0
-8.432439049295038,41.779952641199614,16334.050625820842,0
-8.008378033944382,40.119055523560284,2323.817895874573,1
-8.947636850158045,37.038225372194596,5233.337377526579,1
-7.628949584811551,41.33335245791714,7266.922978721547,0
-8.518222262582327,37.81700812899107,583.2430329880823,0
-7.670016117715726,40.14161067300078,1763.726414753842,0
-7.25687285017359,38.815274930726474,29.16896958369158,0
-8.48647816765666,39.76452442160485,11488.703888950067,0
-8.510418737922091,39.44134531771501,2419.911727126997,0
-7.508993911911702,39.40738870327778,4042.7301560088886,0
-8.272386884493017,38.34541300908507,3676.952202405558,0
-8.84406982554949,39.61735154819341,7846.976916386005,0
-7.605938286224145,40.1420588957618,1760.212724318804,0
-7.6956254176443935,41.66702156658977,1537.7119521124916,0
-8.971616307604528,38.4942831469106,2597.759152008769,0
-8.277543051811922,37.48100894035992,6067.389269196781,0
-8.328358573019884,40.93557966561474,1761.4874176774183,0
-7.198082290804681,40.5001565067767,1302.6583917786622,0
-9.398745339273908,39.01726696146034,5438.447912369547,0
-7.97756014525239,40.056107592480096,2783.5774289471174,0
-8.100631077791434,39.92877985868332,5635.512754521126,0
-8.07547388945732,37.25208873330899,2302.230440091712,0
-8.773348732728657,39.092687029403585,10223.408153747641,0
-7.555544177597742,38.16599248044923,7754.271309188053,0
